기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20221119,18,11320,256776.5344,9701.0111,5373.434,6389.0736,6443.0337,7343.5021,7029.5466,9169.8507,9137.5995,10697.8411,9413.5347,10042.5345,8933.7677,6942.7985,15314.2334,8449.0867,4739.4825,5520.4197,6656.7217,7055.7637,7263.9188,9358.6807,8967.4809,10482.7933,10455.0955,11965.5071,11039.3058,8697.7704,24192.7531
20221119,18,11350,476729.1385,17767.4129,11727.6626,18115.3424,17005.5874,14319.2581,12827.7735,15589.0431,16034.9741,19802.7524,17519.0508,16946.1648,13650.7524,10677.9923,22416.6671,17066.1822,11016.9318,16098.8776,16546.6842,13707.0316,13781.5172,17016.6883,17450.8675,21676.9716,19574.3578,20081.5191,17039.5432,13602.6202,37668.9165
20221119,18,11380,406396.1918,15511.8238,8522.7383,11224.9171,10168.9007,12302.9245,12457.9873,15690.5773,15406.8412,17146.2227,14690.5915,14173.4674,11988.4954,8699.2675,19152.2129,14190.4403,7777.5019,9927.1814,11846.6668,13507.25,13966.8684,18028.5835,16441.4298,17971.6279,16199.0577,17720.653,15348.6232,11952.5031,34380.8315
20221119,18,11410,329237.5032,9568.7916,4965.2993,8306.8963,14528.0287,13940.5698,11556.4311,12839.6739,11799.5082,12699.908,11036.9905,10174.164,8178.2495,6052.2379,12645.5772,9228.2489,5038.4631,10132.6685,22832.5661,16241.0117,12628.1622,13858.4198,11917.9352,13284.4453,11992.7941,12558.6785,10324.7788,7831.4724,23075.526
20221119,18,11440,493518.7766,12878.1307,6541.0218,14054.3209,23266.0907,26496.114,22247.2777,22785.0247,18579.945,19397.6146,15008.5258,12789.7554,9672.1459,6737.32,13657.4644,13243.7579,6716.7218,18681.8595,38052.1287,35402.5414,25503.9786,23860.4218,18131.9592,19149.8839,14863.7979,13803.0721,10915.224,8158.9094,22923.7628
20221119,18,11470,352425.5323,15748.316,11251.0822,14316.4514,8719.6128,9567.3479,9715.5859,13038.0549,13489.5149,16840.7387,13236.3387,12314.4321,9414.1636,7297.3634,14316.2425,13948.7393,9633.9319,12587.0672,8815.4133,9361.1865,10358.2685,13800.3636,14864.8647,17326.5773,13568.203,14073.081,11937.9717,9379.6643,23504.9508
20221119,18,11500,507058.409,20465.1996,9384.3443,12013.2417,12233.605,18983.0729,20973.336,24636.9252,21859.6076,22611.5643,16996.8653,16870.4883,13904.1242,10446.1531,21545.7959,19367.2388,8733.3049,11187.1122,14783.0527,20978.9962,22115.8354,23875.9976,20620.2303,20784.5694,17191.9973,19030.6522,16749.039,13668.5383,35047.5195
20221119,18,11530,368412.6163,13936.0511,6163.1169,7797.6568,8994.2431,13062.2968,14363.6682,17358.1614,16014.2202,17569.9608,14192.6108,14708.0848,11789.6445,8523.1817,16253.6576,14278.5276,6122.3208,7430.2444,10649.8067,12639.8174,13772.6404,16434.6787,14441.1956,15958.3332,13310.3597,14870.0565,13415.3254,10262.2202,24100.5325
20221119,18,11545,193572.7796,5973.9348,2690.1518,3529.6243,4924.7543,8571.1548,9220.9716,10161.1935,8643.8134,9221.5353,8086.7428,8490.4883,6711.7908,4496.721,8251.7227,5607.6209,2794.0202,3397.2132,5249.1443,7787.2298,8008.6988,8355.6936,6748.8057,7551.3204,7022.7023,8338.907,6956.6477,5099.8688,11680.3085
20221119,18,11560,476453.2232,14613.5443,6574.0431,9939.3791,13822.3965,22053.8803,23472.8938,24737.906,20384.1794,20032.631,17184.1136,18180.7191,13344.3843,9662.7084,17456.0923,15920.2194,6565.6615,11164.6013,20137.3076,25521.27,23718.4043,23688.3385,18108.267,18198.3788,15515.207,17284.4833,14249.9263,10613.3579,24308.9285
20221119,18,11590,362851.6608,12852.671,5945.6453,9107.24,14501.8678,18346.7235,14600.7902,15806.5843,13523.0908,14358.3486,12599.1484,11858.4562,9245.1618,7334.6902,15731.3275,12080.0465,5511.1098,8143.3321,16940.045,15907.1573,13510.2349,15331.0618,12743.1952,14254.5976,12261.4581,13269.607,11878.3013,9647.9664,25561.804
20221119,18,11620,438920.4575,11055.4451,5324.5967,9246.4203,18613.0243,29477.1746,23918.3418,21103.3816,17084.772,18137.2629,14671.3207,14587.0568,11051.6019,8250.5306,18109.1209,10856.5828,5117.0213,8933.892,21069.6462,26304.4751,19385.7528,17454.6531,14055.2643,14828.0425,13472.0184,14844.214,12998.2371,10818.9983,28151.6103
20221119,18,11650,545558.9001,21291.0394,11351.9902,16214.7742,16575.1596,20902.7764,21031.4154,23389.3033,22828.9077,26270.161,21043.9231,18514.7137,13694.7374,10489.7375,19630.1712,21099.4747,11267.3051,16173.7632,19954.3671,22881.8243,21787.5376,25068.3946,23554.1765,25889.4603,20003.9164,19534.0397,15433.0604,11984.2672,27698.5014
20221119,18,11680,775226.6087,25877.5768,17504.4116,31066.0539,24067.1927,31387.8992,31833.3618,36318.846,33583.5132,36652.9366,28194.133,22447.6408,16254.0429,12390.2904,23950.5081,24364.3572,15760.0783,31518.9377,33703.8029,38184.241,35438.7475,37341.6671,33223.0533,36265.7691,25669.7206,23220.7761,18765.4568,15097.8935,35143.696
20221119,18,11710,752417.6198,32759.9507,16555.7403,20922.5309,20627.2551,26823.9661,28456.0473,33296.3964,31138.9006,31592.9833,24309.8083,23980.8611,18651.8052,14115.0076,26837.6371,30666.5436,15969.8382,21492.9726,27413.5878,31323.3742,32034.0327,37147.2619,32366.7787,32736.9699,27234.8438,29064.9858,24526.1304,19082.7496,41288.6684
20221119,18,11740,477211.8215,20011.4815,11269.1637,13845.9849,11411.0725,14055.235,14923.7524,19919.8479,19625.2655,21087.6578,17168.6299,17403.5014,14482.7007,11084.1736,22341.2597,17792.6545,9834.5625,11476.0393,12155.4661,14234.0887,15897.3876,20709.5356,20460.3673,20359.7891,18062.7117,19965.2387,18441.0247,14823.272,34369.9514
20221119,19,11110,288333.2895,5820.6422,3230.2287,6836.1398,12842.2988,15050.4591,11928.6397,11203.1607,9775.6174,10809.0608,10660.1439,10500.0084,8150.3046,6112.5201,10744.7316,5426.4579,3204.2984,8494.173,21884.0536,18758.4758,12920.0731,11742.3049,10284.1651,11349.268,10210.745,10369.0707,7998.9335,6184.6209,15842.69
20221119,19,11140,251049.3679,6598.1849,2393.7702,4268.3633,9732.4412,11742.6461,11298.8257,12514.1473,10398.9549,10809.3663,9703.8968,9365.0747,7307.0081,5057.9831,8630.1039,5588.6494,2414.6278,5773.2633,14691.2656,15248.7184,12953.0139,12694.1701,9844.4075,10689.9131,8968.5194,8983.0843,7098.3876,4894.8563,11385.7258
20221119,19,11170,311666.3427,7876.8483,3808.529,6195.8962,10679.6274,14527.154,14849.77,16321.4428,13609.4619,13816.5896,11869.3408,10541.214,8083.3516,6048.0644,11247.3658,8106.3831,3742.4881,6638.8214,14856.1874,18032.1605,15998.6608,16090.2434,12438.7268,12945.6196,11180.7148,10526.8722,8833.2253,6494.9844,16306.5986
20221119,19,11200,333896.1208,11075.3947,4663.6151,7451.9131,13052.1358,15263.1993,13070.0752,15860.143,13277.1751,13533.8516,11157.3409,11419.7009,9121.4958,6302.9989,12228.3784,10869.043,4790.5786,8416.9807,17928.5797,17268.6665,14383.8058,16126.3267,12813.2948,13018.7913,11490.3247,11816.0503,10087.8223,7662.0961,19746.3486
20221119,19,11215,376353.2591,11397.3168,5969.2901,12546.7402,17499.1567,18176.7433,14859.6402,15735.1403,13231.0968,14970.049,13078.8665,12909.9959,9711.2684,6767.5445,12948.6304,10883.4891,5893.4449,12706.6586,21805.67,19266.8146,14748.9619,15967.5236,13608.3792,15032.6726,13408.9173,13797.001,11326.7361,8541.5267,19563.9848
20221119,19,11230,324847.7451,9755.6468,4828.9623,7808.3682,14534.4587,13908.5146,10640.8459,13241.4896,11944.1449,13251.7433,11637.9911,11862.3764,9673.1816,7466.1636,15643.5305,9248.5468,4520.5274,8524.8995,20685.0077,12995.9813,10680.444,12652.7283,11157.1005,11793.2404,10919.2094,11710.5294,10540.2549,8871.9248,24349.9355
20221119,19,11260,342129.042,12466.0536,6005.7227,7237.3481,8719.7591,11305.5638,11844.0237,14081.9269,13503.6067,13951.561,13106.0937,14524.9973,11863.0181,8476.1059,17227.8714,11762.8539,5585.3549,6798.6226,9820.2239,11791.892,12226.3832,14370.6544,12224.8471,13615.6975,13362.108,15671.5891,13647.0197,10464.9484,26473.1915
20221119,19,11290,403984.2007,15884.4545,8897.8181,12177.0917,15383.2054,14905.2478,11923.8091,14966.55,14000.3104,16442.3719,14929.5561,13529.9897,10446.899,8120.6365,17545.9209,14307.859,7880.5618,12523.3218,20434.9632,14319.5935,12362.9199,15895.3913,14965.0798,17678.5296,15430.0981,15243.3899,12959.6159,10468.2886,30360.7205
20221119,19,11305,283623.1222,9825.594,5372.5846,6938.4905,8346.8231,10041.1332,8231.118,10449.26,10087.3209,11598.6297,11008.4822,11426.4325,9032.5042,6902.6252,16084.8333,8433.0418,4599.7996,6602.4973,10067.5157,9418.5433,8252.7059,9736.7918,9759.7579,11918.9886,11240.5808,12209.284,11264.7473,8814.7637,25958.2671
20221119,19,11320,261678.2948,9804.9601,5424.5078,6596.2785,6412.8459,7502.9986,7230.3347,9551.6895,9194.9919,10900.4313,9548.3708,10201.5691,9040.9794,7174.8744,15397.5411,8716.8551,4887.0975,5667.5559,6948.285,7288.085,7488.1103,9536.174,9011.9089,10702.8405,10831.4232,12176.2447,11299.3322,8801.8369,24340.1736
20221119,19,11350,483319.379,17711.5313,11652.6831,18064.242,17075.2734,14619.689,12967.962,15806.0085,16249.0453,20215.35,17936.9284,17343.6269,14086.4656,10948.3108,22619.1278,17157.6785,11035.1602,15847.9594,16679.9949,14118.9377,14131.3112,17350.7162,18058.1653,22005.4209,19880.4153,20608.7409,17359.8089,13936.3345,37852.4924
20221119,19,11380,415733.2982,15636.3983,8585.6792,11236.7768,10176.6786,12578.8428,12808.3923,16219.2199,15740.1049,17706.2614,15121.5454,14534.8197,12392.0739,8982.5059,19662.8819,14369.358,7855.6335,10210.2612,12306.5206,13960.219,14311.0926,18360.6101,17177.7234,18476.9334,16723.6036,18152.8149,15686.2682,12121.305,34638.7748
20221119,19,11410,333191.3507,9820.9055,5075.7691,8425.2358,14738.0104,14099.9648,11513.6547,13029.2742,11923.8297,12802.6151,11134.9217,10657.9748,8332.177,6207.4827,12898.7447,9548.652,5209.1197,10125.8534,22828.427,16114.2418,12829.2541,14151.7171,11884.2326,13325.7307,12087.0145,12707.8537,10447.3526,7943.0821,23328.2576
20221119,19,11440,489078.106,12880.3459,6543.2253,13515.8458,23419.1866,26798.9626,22209.6406,22628.8872,18580.3972,19112.0798,14889.6221,12641.6363,9793.3058,6713.8658,13328.5906,13021.3032,6523.3598,17568.8927,37516.0422,34873.2595,24992.6627,23628.4065,18140.3657,19011.6743,14924.2161,13737.3981,11037.5546,8197.1466,22850.2311
20221119,19,11470,359000.7626,15903.3464,11340.6901,14713.7864,8685.0782,9730.6731,9894.7301,13066.1422,13723.1718,17205.4494,13739.5505,12777.9942,9812.5221,7497.0276,14640.2465,14173.116,9710.5648,12755.8963,9025.2409,9651.3437,10664.9409,13989.4996,14977.2433,17540.7255,14007.957,14360.9512,12183.0762,9578.8549,23650.9415
20221119,19,11500,511882.9903,20437.1429,9320.9081,11964.7293,12316.9442,19293.7442,21307.0928,24987.4886,22094.2019,22702.4998,17071.3233,16978.9124,14016.9991,10649.4884,21981.215,19601.4556,8826.1652,11059.5181,14899.8985,21432.564,22543.2136,24474.3244,20575.3097,21057.0005,17244.1293,18984.3218,17003.5172,13851.7031,35207.1721
20221119,19,11530,371470.9063,14126.0883,6264.4203,7774.9332,8981.4806,12974.463,14419.2328,17566.65,16213.3936,17843.0235,14295.6805,14732.3387,11981.4963,8583.77,16302.0276,14345.1188,6178.7357,7322.2563,10666.2236,12880.0419,14006.7235,16807.5371,14614.4103,16020.4135,13527.9552,14963.2374,13526.9966,10325.0072,24227.2579
20221119,19,11545,192652.7126,5804.0706,2645.3869,3438.1018,4837.4022,8669.5227,9162.2185,10238.6681,8442.1142,9045.6739,8005.4507,8388.8829,6622.0669,4570.3887,8301.9987,5316.7558,2662.493,3495.5082,5177.2697,7998.5186,8035.4008,8300.9401,6686.7042,7405.1735,6998.2757,8479.6948,6942.0332,5140.7854,11841.2106
20221119,19,11560,464015.379,14401.1064,6460.5386,9768.5505,13580.7868,21397.6337,22931.4054,24446.5369,20012.0633,19557.4228,16861.5418,17666.969,12880.4367,9342.0213,16974.9077,15333.5375,6333.1875,10555.2133,19293.1359,24511.6363,22899.7788,23399.2842,17875.759,17768.8791,15126.0393,16766.3773,13905.8935,10365.6723,23599.0621
20221119,19,11590,368485.7207,12813.5719,5909.8496,9159.4444,14536.4851,18250.3088,14925.066,15938.4182,13975.5206,14999.0117,12946.0152,12036.6734,9459.584,7478.8993,15960.8368,11972.8929,5478.1899,8330.945,17299.6102,16319.8633,13906.6436,15510.4408,13081.589,14630.5468,12521.0092,13470.8128,12011.6345,9761.7611,25800.0908
20221119,19,11620,449085.4739,11152.8355,5337.9409,9348.3566,19041.8997,30366.8375,24597.738,21514.6082,17463.2126,18354.0918,14959.6931,14954.7136,11272.0691,8378.5876,18276.0744,11095.8797,5242.4851,9034.9169,21767.9463,27563.2734,20109.7132,18063.0777,14515.7093,15124.1533,13733.5095,15080.2842,13287.5119,11016.1653,28432.1912
20221119,19,11650,529426.9315,21201.834,11261.8965,15895.7953,16141.4127,20188.7837,20190.188,22668.5736,22049.8503,25647.3433,20684.6738,17775.8717,13002.5191,9846.3962,19039.8664,20841.8091,11115.3431,15387.2586,19442.6187,21968.1559,20919.703,24294.0321,23049.593,25320.009,19125.7756,18974.2478,14756.7733,11543.8442,27092.7714
20221119,19,11680,746402.4506,25559.9693,17191.67,30118.1649,23278.7156,30083.3168,30433.752,35035.4161,32783.9515,35538.3797,27638.9134,21746.2584,15326.4011,11796.2536,23439.5724,23734.3104,15267.1379,30520.7049,31790.1208,35737.5543,33070.3029,35302.7941,31864.6265,35089.0254,24746.3214,22099.4893,17994.3738,14592.246,34622.715
20221119,19,11710,746261.2655,31880.398,16091.1763,20807.9678,20384.141,26658.564,28408.9909,33436.8066,30950.3413,31797.3118,24584.0817,24203.171,18692.8709,14341.1872,26854.8044,30070.8473,15672.865,21150.979,26639.1022,30893.2004,31612.9523,36782.4854,32084.2375,32435.2657,26810.775,28668.4667,24082.7165,18938.1771,41327.3827
20221119,19,11740,487576.7857,20381.3858,11512.3258,14061.636,11433.6843,14300.7071,15064.7632,20306.4923,20161.6226,21622.0535,17586.0005,17934.0179,14885.0786,11306.0779,22796.9433,18302.9741,10126.5724,11737.3802,12482.9445,14705.6274,16456.0661,21235.2415,21081.4555,20915.7882,18543.1942,20264.7292,18723.6772,15005.5487,34642.8043
20221119,20,11110,269549.1763,5392.1254,3051.9762,6465.602,12253.3926,14350.7487,11388.0837,10697.047,8990.7776,10199.1295,10049.9483,9922.0951,7772.2192,5595.4089,10025.3175,5151.0841,3040.9007,7857.1294,20026.1424,17024.9039,11705.7184,10669.1459,9409.0571,10620.2683,9458.1294,9722.2456,7508.499,5841.361,15360.7194
20221119,20,11140,223246.7616,5828.7645,2136.7374,4119.1773,8916.1753,10556.658,10196.6395,11210.6616,9434.6438,9727.0773,8436.1955,8224.1253,6090.6402,4299.7954,7713.9884,5033.9718,2167.8307,5283.4335,13802.4716,13594.0625,11319.8769,11335.5167,8510.0599,8924.2977,7793.5454,7535.2113,6119.3536,4303.0245,10632.8311
20221119,20,11170,305089.0733,8072.8762,3906.0325,6016.1395,10218.4527,14206.4092,14607.7343,16148.1206,13386.4501,13475.8509,11835.0882,10300.9123,8039.6046,5847.6625,10838.4518,8236.1175,3820.4517,6347.8818,13713.6024,17179.8192,15588.6383,15967.1663,12086.7087,12971.1393,10937.484,10279.4876,8660.7592,6312.2502,16087.7851
20221119,20,11200,332797.0248,11213.9876,4681.9815,7125.6258,12966.5507,15027.0679,12834.6674,16000.3506,13603.4928,13688.9717,11344.0111,11403.7177,9268.9773,6407.1641,12297.4434,10777.4353,4726.2971,7987.0821,17185.9601,16464.4262,14154.3488,16673.9047,12975.5273,12945.0366,11533.2126,12048.4044,10206.9627,7673.0489,19581.3711
20221119,20,11215,373474.5797,11312.9356,5927.4357,11290.8146,17348.2304,18406.5497,15098.7246,15620.3384,13262.0269,14558.2015,12861.8927,12817.8826,9667.9738,6712.2393,12869.7412,10580.5418,5773.5203,11630.2095,22084.9702,19766.127,15301.5151,15963.5507,13534.8194,14589.9113,13148.5664,13777.1537,11353.6646,8483.6513,19731.392
20221119,20,11230,327043.7656,9599.4842,4746.3518,7864.1394,14765.1034,14204.14,10776.4516,13233.3107,12051.6205,13145.2381,11523.378,11979.7359,9642.202,7394.2511,15448.5478,9419.0847,4599.1958,8655.6582,21352.6066,13454.7533,10942.5541,12813.9076,11181.8589,11929.0687,10960.8651,11803.6265,10559.4136,8785.1667,24212.053
20221119,20,11260,349388.5395,12653.9679,6074.3681,7307.8318,8947.0347,11659.6318,12210.6648,14530.0576,13745.719,14245.8609,13272.6271,14735.7742,12051.0296,8666.6292,17516.8045,11763.7615,5579.3841,6851.5055,10178.5151,12290.1315,12707.6902,14826.4952,12506.7207,13990.1771,13724.0604,15989.9647,13930.3222,10585.4129,26846.3967
20221119,20,11290,413631.1435,16213.8285,9094.4795,12547.6577,15645.9368,15109.3287,12120.1283,15392.1014,14336.7762,17061.7905,15334.3212,13858.4617,10643.0775,8358.3531,17895.002,14864.1367,8179.2551,12755.8037,21139.8369,14866.3221,12847.4568,16052.3424,15449.24,18117.107,15825.6203,15478.0782,13172.8554,10683.8982,30587.9422
20221119,20,11305,288025.6063,9681.0983,5287.3711,6963.3692,8651.7048,10309.1165,8483.9022,10687.0716,10270.9648,11868.5421,11160.786,11427.6179,9172.0858,6985.1578,16203.4979,8397.7785,4586.978,6839.7079,10500.195,9754.5726,8538.6797,9922.9112,9860.2267,12138.7729,11387.266,12407.2179,11374.9793,8907.5628,26256.4684
20221119,20,11320,266050.5957,9857.21,5474.446,6737.3637,6475.1656,7659.727,7245.7973,9792.2888,9370.5277,10980.6688,9860.1806,10407.8468,9105.5157,7263.5913,15477.3403,8788.7941,4934.642,5896.8077,7131.1028,7642.0614,7729.3874,9791.0161,9152.4915,10941.3688,11096.2987,12269.5859,11546.2072,8970.3958,24452.769
20221119,20,11350,491004.4575,17840.7256,11692.8885,18200.5685,17207.3939,14858.7399,13241.5069,16174.3204,16454.3505,20645.7108,18297.118,17718.7284,14291.3413,11106.6795,22845.1703,17516.709,11200.9138,16084.9023,17222.7843,14417.3569,14595.1611,17518.0852,18354.9749,22264.4653,20257.4164,21017.415,17723.8132,14059.1988,38196.0103
20221119,20,11380,424069.293,15778.2705,8667.4974,11348.391,10434.3488,12768.684,13285.4521,16553.9342,16230.381,17880.5007,15543.4185,14864.3234,12823.5785,9154.1134,19863.2105,14484.7412,7914.1038,10398.9818,12663.1573,14555.1257,15023.6967,18719.1443,17526.2733,18721.4217,17177.7436,18414.6233,15990.4883,12345.1021,34938.5839
20221119,20,11410,334936.1914,10153.3781,5165.6496,8454.0169,14571.4572,14058.7352,11400.1485,13187.2789,11940.0654,13012.647,11352.6009,10739.2485,8462.217,6233.6922,12996.1145,9607.6739,5202.0042,10204.309,22665.047,15979.271,12546.9326,14358.6817,11922.8506,13495.1563,12329.5394,12865.6612,10561.8023,8059.4477,23410.5675
20221119,20,11440,483723.2031,12686.4032,6443.7226,13185.5175,23420.5473,26666.5138,22117.4482,22730.7618,18432.8685,19058.0978,14941.2063,12660.9829,9765.1942,6715.2148,13356.0975,12611.1259,6263.749,16398.7006,36074.7523,33862.3016,24646.5565,23782.0125,18078.358,19162.2337,14775.5985,13848.651,10944.0309,8278.3709,22816.1904
20221119,20,11470,365399.7415,16185.2976,11487.1798,14807.9639,8694.9112,9891.1728,9901.0414,13306.4683,13964.7794,17655.4216,14191.7475,13163.5045,9914.0512,7648.304,15017.7831,14396.2802,9886.6522,13071.4993,9038.0671,10023.2992,10745.0122,14394.3026,15291.94,18085.244,14218.3127,14578.8262,12355.4787,9743.415,23741.7842
20221119,20,11500,515832.3313,20446.82,9293.5828,12000.7546,12366.5748,19696.2754,21602.6366,25072.5303,22153.6998,22853.7918,16991.9116,17142.8144,14119.1996,10732.4513,21987.4341,19445.4077,8762.3848,11147.581,15212.8533,21843.3725,23017.4327,24597.0516,20909.9347,21154.1023,17251.1324,19114.8413,17282.6012,14064.6907,35568.4647
20221119,20,11530,376025.4908,13952.3855,6184.6411,7940.2755,8992.3053,13230.6944,14645.9711,18037.645,16430.5707,18036.6529,14271.2367,14774.0926,11972.6564,8634.3093,16246.4157,14770.2374,6357.0187,7441.0048,10725.5362,13397.8374,14504.4625,17174.0999,14995.6099,16150.543,13793.3811,15072.3188,13594.2203,10381.8142,24317.5543
20221119,20,11545,194246.0257,5784.7886,2661.691,3583.8093,4915.493,8588.5923,9299.387,10245.5816,8494.0202,8886.5718,8085.7408,8362.2757,6732.1811,4564.5135,8402.2359,5359.2625,2664.6221,3650.1406,5393.9879,8252.0901,8189.0432,8404.8224,6699.1411,7363.1823,6931.087,8458.0076,7115.3727,5163.3745,11995.0078
20221119,20,11560,450657.5254,14250.8188,6391.0634,9460.5795,12973.6826,20721.3784,22425.7808,23645.3931,19901.5248,19309.3035,16737.5509,17463.5625,12704.816,9107.7437,16471.8956,14693.1788,6070.7171,9774.5179,18182.9232,23317.7669,21969.8152,22569.402,17354.3214,17232.4552,14907.1866,16423.9875,13395.2935,10151.753,23049.1122
20221119,20,11590,377887.0936,13071.4158,5977.8196,9284.5811,14782.5641,18499.1877,15368.1056,16389.5287,14388.5929,15273.3354,13210.8153,12462.7936,9737.0608,7592.6668,16000.3642,12528.9396,5715.1364,8588.2232,17587.5414,16963.9782,14536.4227,15824.0788,13456.9011,15014.3475,13066.4867,14061.8225,12424.2936,10006.6604,26073.4236
20221119,20,11620,457680.624,11181.0765,5388.9788,9482.1661,19443.5756,31360.3472,25259.7769,22088.5792,17756.9359,18546.7388,15040.1413,15269.0479,11487.2229,8469.0566,18581.6797,10887.3834,5162.6648,9243.1739,22519.3084,28749.454,20668.5368,18585.9123,14738.9917,15285.8333,13980.4063,15317.7108,13397.8514,11201.5509,28586.5264
20221119,20,11650,517160.0915,21032.7717,11209.9834,15725.6415,16046.9421,19488.9671,19309.9561,22021.0527,21549.8607,25569.8953,20563.811,17413.3409,12630.628,9583.2087,18467.3499,20433.6971,10962.2428,15062.9445,19192.8812,20788.2475,19845.8508,23716.6143,22755.7574,25078.4379,18750.9005,17898.2988,14201.3232,11133.4517,26726.0312
20221119,20,11680,724999.1753,25713.7937,17115.7814,29468.0301,22183.9367,28887.9939,29021.332,33898.9494,32092.7448,35184.7849,27616.6799,21358.4474,14734.9469,11447.2602,22833.228,23714.1594,15227.9566,29199.9688,29855.3413,33533.9443,31233.8556,33831.7035,31256.2526,34674.1869,23951.1162,21384.0332,17222.1152,14180.1227,34176.5119
20221119,20,11710,737567.8129,31407.5596,15877.0466,20648.9137,20048.5457,26153.7059,27867.2795,33073.7486,30739.6078,31811.2333,24831.5294,24203.0943,18736.7984,14241.5936,27077.6821,29501.0818,15326.7038,20774.5058,25656.4009,29892.7845,30965.6542,36318.8163,31571.9208,32103.4823,26643.2661,28302.996,23952.4595,18797.3262,41042.0754
20221119,20,11740,496364.0133,20916.2793,11775.0208,14271.2878,11651.5779,14544.8231,15498.054,20831.6364,20484.4003,22049.2717,17836.2821,18167.4838,15074.8671,11518.9118,22978.9975,18528.0718,10238.9025,11967.0022,12821.9791,15182.2868,16941.6661,21831.0606,21450.1984,21176.2004,18772.2055,20655.9772,18963.2401,15151.1129,35085.2138
20221119,21,11110,247280.0444,5140.3276,2952.9963,6053.9155,11614.587,13216.5705,10333.1123,10014.7273,8374.1853,9717.2424,9372.7978,9218.1554,7076.8324,5098.1779,9544.8786,5035.0525,2977.7899,6848.9857,17422.7554,14381.8254,9914.0749,9543.4647,8503.5578,9835.9309,8676.4162,9027.668,6988.9982,5532.9167,14862.1055
20221119,21,11140,203207.014,5408.7512,2045.5779,3967.9362,8051.6201,9828.0331,9414.2609,10353.8783,8696.0292,9063.3218,7772.6851,7454.2288,5556.0451,3995.2268,7216.3441,4665.8725,2006.3051,4615.0763,12223.0124,11938.3147,10096.1665,10068.1662,7555.4855,8009.356,6777.9427,6579.2351,5569.7727,3996.3357,10282.0395
20221119,21,11170,279672.9051,7887.3522,3815.1964,5789.3046,9353.0699,12503.4566,13181.7965,14823.4226,12216.8314,12240.9788,10343.6476,9355.4167,7189.9886,5305.5528,9572.9799,7636.0107,3613.1518,6233.7449,12405.8886,15522.4253,14244.711,15136.6468,11409.3134,11724.549,9845.0682,9074.5542,7874.8525,5882.1279,15490.8712
20221119,21,11200,328830.367,11336.0454,4741.7231,6945.5073,12649.4912,14627.7018,12667.975,15976.6128,13627.8013,13509.9824,11453.0838,11412.0029,9193.3032,6215.4053,12125.7227,10946.8583,4778.7457,7981.1042,16130.596,15551.5778,13873.9358,16717.8995,12907.3632,12815.0278,11458.3147,11864.2735,10092.1361,7589.7526,19640.4268
20221119,21,11215,372546.2871,11204.9699,5908.6664,10806.685,17331.045,18568.5434,15120.043,15773.2126,13179.0412,14557.0477,12828.7057,12482.2289,9667.2499,6744.896,12885.057,10626.2121,5826.2175,11144.5314,22236.7583,20212.4137,15458.4293,15878.7539,13536.8884,14407.7483,12930.3358,13804.3189,11384.0773,8408.9242,19633.2895
20221119,21,11230,334031.9342,9697.3155,4795.4358,8017.6304,15289.8075,14814.5024,11152.1912,13603.5731,12336.4858,13442.6082,11799.4639,12147.9606,9657.5123,7321.6861,15407.5924,9373.4763,4588.0004,9027.4035,22401.3108,14297.3221,11394.2637,13323.251,11369.5699,12089.5115,11188.751,11982.7639,10468.1375,8886.0582,24158.3549
20221119,21,11260,354675.6674,12594.0007,6059.7849,7431.5538,9052.8042,12064.6653,12633.7644,14913.1882,13895.5848,14379.7137,13381.2841,14936.0322,12153.6076,8663.3897,17610.3271,11698.7668,5573.1514,7005.3138,10670.6497,12915.2625,13075.2137,15126.014,12741.5442,14157.5888,13980.4072,16275.0861,14167.405,10616.624,26902.9446
20221119,21,11290,421809.5091,16518.6521,9243.0862,12826.7606,16012.9465,15326.1726,12497.8098,15556.6636,14763.4589,17213.5018,15609.6962,14097.7651,10923.9226,8459.4888,18021.6203,14967.7069,8242.1006,13173.4401,21894.0224,15458.2496,13218.9944,16488.135,15726.7051,18518.5517,16264.8332,15759.0151,13436.0617,10894.3857,30695.7597
20221119,21,11305,293046.8626,9446.3211,5160.8479,7036.0255,9016.1866,10703.0615,8674.0882,10982.815,10377.954,12120.3849,11350.4511,11623.5499,9295.1242,7103.5157,16245.9036,8455.2894,4618.5251,6942.5122,10999.1819,10264.1409,8705.7391,10150.9583,9972.9362,12326.6257,11706.3248,12582.5457,11489.6391,9090.1093,26606.1095
