객체id,현황도형 관리번호,도형 대분류코드,도형 중분류코드,도형 소분류코드,도형 속성코드,도형 조서관리 코드,결정고시관리코드,라벨명,시군구코드,도면번호,현황도형 생성일시,면적(도형),길이(도형)
169582,11000UQ111PS202007126648,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,3.84574823,449.2582734
169583,11000UQ111PS202007126649,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1.68488591,33.62715177
169584,11000UQ111PS202007126685,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,46.40731371,72.94378332
169585,11000UQ111PS202007126687,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,302.0416852,146.2624967
169586,11000UQ111PS202007126688,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,74.18480466,156.034463
169587,11000UQ111PS202007126664,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,18.344563,31.20747649
169588,11000UQ111PS202007126690,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,141.6041883,97.2740165
169589,11000UQ111PS202007126693,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,17.35525388,123.8643182
169590,11000UQ111PS202007126694,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,18.46139106,66.98507647
169591,11000UQ111PS202007126698,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,2.1301512,36.51995904
169592,11000UQ111PS202007126702,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,71.28309947,152.5167908
169593,11000UQ111PS202007126706,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,4.86598394,79.77103907
169594,11000UQ111PS202007126709,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,12.50418319,24.16734589
169595,11000UQ111PS202007126710,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,62.07562475,56.35090095
169596,11000UQ111PS202007126718,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,220.9105565,688.3132373
169597,11000UQ111PS202007126720,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,12.71405737,111.465258
169598,11000UQ111PS202007126721,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1.57637814,52.57062306
169599,11000UQ111PS202007126725,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,16.26342484,360.9760168
169600,11000UQ111PS202007126726,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,2.651047,63.31000648
169601,11000UQ111PS202007126729,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,181.9465203,1387.219034
169602,11000UQ111PS202007126730,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1.19609118,38.80687085
169603,11000UQ111PS202007126731,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,365.8042422,1064.971267
169604,11000UQ111PS202007126738,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,556.4598324,110.514853
169605,11000UQ111PS202007126921,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,408.4122702,343.3435344
169606,11000UQ111PS202007126923,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,3.12670839,43.31703297
169607,11000UQ111PS202007126924,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,7.9280792,46.22330099
169608,11000UQ111PS202007126929,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,6.76699847,62.78979075
169609,11000UQ111PS202007126930,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,47.81132863,105.6381866
169610,11000UQ111PS202007126933,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,62.39535978,184.2303279
169611,11000UQ111PS202007126934,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,15.80854422,61.27280775
169612,11000UQ111PS202007126935,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,39.83102298,59.08194191
169613,11000UQ111PS202007126936,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,65.02398153,93.256048
169614,11000UQ111PS201912156066,UQA200,UQA220, ,UQA220,11000ARZ200909095325,11000NTC200906043427,일반상업지역,11000, ,00:00.0,65491.8581,3642.661752
169615,11000UQ111PS201912156067,UQA200,UQA220, ,UQA220,11000ARZ200912035374,11000NTC200912034164,일반상업지역,11000, ,00:00.0,7389.806084,497.3801053
169616,11000UQ111PS201912156068,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,3872.902426,738.2259383
169617,11000UQ111PS201912156069,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,101432.7783,2575.571042
169618,11000UQ111PS201912152231,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,81080.08804,2758.146953
169619,11000UQ111PS201912152559,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1262.141516,350.6019275
169620,11000UQ111PS201912152564,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,150950.5584,3158.444285
169621,11000UQ111PS201912152566,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,15485.31922,495.893916
169622,11000UQ111PS201912152324,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,9805.286297,523.7722986
169623,11000UQ111PS201912152327,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1465.734803,342.3252116
169624,11000UQ111PS201912152333,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,6129.922394,311.9067034
169625,11000UQ111PS201912152174,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,2400.130363,366.7025615
169626,11000UQ111PS201912152414,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,327.3054024,197.0434046
169627,11000UQ111PS201912152417,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,11508.31863,3663.262106
169628,11000UQ111PS201912152421,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,215.5087053,59.13393294
169629,11000UQ111PS201912151291,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,14151.61344,481.6220814
169630,11000UQ111PS201912151293,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,5356.893768,298.7536559
169631,11000UQ111PS201912151299,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,34816.04164,1170.672569
169632,11000UQ111PS201912151302,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,14723.47044,759.0109235
169633,11000UQ111PS201912151890,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,49716.993,1532.730856
169634,11000UQ111PS201912151371,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,2917.514652,264.425399
169635,11000UQ111PS201912151376,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,21545.9801,589.0182903
169636,11000UQ111PS201912151377,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1014.65878,256.843184
169637,11000UQ111PS201912151537,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,43873.75738,3522.799153
169638,11000UQ111PS201912151583,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,914.0052985,206.9342914
169639,11000UQ111PS201912151586,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,0.00720942,3.10686798
169640,11000UQ111PS201912151589,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,14060.96542,480.0523388
169641,11000UQ111PS201912150713,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,4001.994107,253.3998451
169642,11000UQ111PS201912150612,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,457442.6617,6462.08582
169643,11000UQ111PS201912150616,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,26380.85093,859.7775405
169644,11000UQ111PS201912150617,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,139.3903881,64.033652
169645,11000UQ111PS201912150618,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,15288.04253,494.4130127
169646,11000UQ111PS201912150621,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,644737.2655,10110.04808
169647,11000UQ111PS201912150624,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,48114.14231,918.998222
169648,11000UQ111PS201912150625,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,42015.27372,890.0079362
169649,11000UQ111PS201912150633,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,46410.95608,1341.195092
169650,11000UQ111PS201912150636,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,33854.58738,916.9024936
169651,11000UQ111PS201912150637,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,28827.15706,982.144517
169652,11000UQ111PS201912150641,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,45809.66487,2895.629129
169653,11000UQ111PS201912150745,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,30826.83085,898.852175
169654,11000UQ111PS201912150749,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1186.799516,141.8729758
169655,11000UQ111PS201912150752,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,10604.90593,487.6816237
169656,11000UQ111PS201912150753,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,12166.27303,457.7585548
169657,11000UQ111PS201912151312,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,875.4481726,323.9135154
169658,11000UQ111PS201912152396,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,13315.96332,930.3095085
169659,11000UQ111PS201912152398,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,61715.68856,1467.126607
169660,11000UQ111PS201912151811,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,39298.44798,5225.050345
169661,11000UQ111PS201912150703,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,24343.3848,647.4624553
169662,11000UQ111PS201912150704,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,153.6922571,87.59835466
169663,11000UQ111PS201912150708,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,267.1718958,81.24112923
169664,11000UQ111PS201912150710,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,20.46773229,54.30186676
169665,11000UQ111PS201912150809,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,56504.56708,1353.258293
169666,11000UQ111PS201912150811,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,161.9965352,96.27002283
169667,11000UQ111PS201912150816,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,2671.440879,310.5610379
169668,11000UQ111PS201912150822,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,222044.6658,6598.075467
169669,11000UQ111PS201912153409,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1300.442694,152.8468792
169670,11000UQ111PS201912156065,UQA200,UQA220, ,UQA220,11000ARZ200206201159,11000NTC200206202714,일반상업지역,11000, ,00:00.0,228300.9131,5960.507873
169671,11000UQ111PS201912156394,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,142.8582044,56.40859331
169672,11000UQ111PS201912156396,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,0.019913,2.95624592
169673,11000UQ111PS201912156397,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,2311730.098,25671.54413
169674,11000UQ111PS201912156398,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,308812.3176,2542.153963
169675,11000UQ111PS201912156399,UQA400,UQA430, ,UQA430,11000ARZ200004040404,11000NTC200004049482,자연녹지지역,11000, ,00:00.0,9997.922912,580.8553331
169676,11000UQ111PS201912156400,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,4934.00417,339.7500279
169677,11000UQ111PS201912156173,UQA200,UQA220, ,UQA220,11000ARZ200911255346,11000NTC200509018791,일반상업지역,11000, ,00:00.0,93077.48846,1271.201291
169678,11000UQ111PS201912156263,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,366281.3378,8977.360668
169679,11000UQ111PS201912156264,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,22469.27854,821.3438919
169680,11000UQ111PS201912156199,UQA200,UQA220, ,UQA220,11000ARZ201911130016,11000NTC201910220790,일반상업지역,11000, ,00:00.0,196536.1833,2835.218005
169681,11000UQ111PS201905210066,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,3204067.786,26000.75635
169682,11000UQ111PS201912156516,UQA400,UQA430, ,UQA430,11000ARZ201806215919,11000NTC201805039578,자연녹지지역,11000, ,00:00.0,113397.0507,5077.011761
169683,11000UQ111PS201912156422,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1222.996092,359.3909043
169684,11000UQ111PS201912156423,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,286.2557776,186.6573521
169685,11000UQ111PS201912156070,UQA200,UQA220, ,UQA220,11000ARZ200911245341,11000NTC200205082512,일반상업지역,11000, ,00:00.0,45354.80312,2976.974957
169686,11000UQ111PS201912156072,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,844.1599572,164.9551095
169687,11000UQ111PS201912156128,UQA200,UQA220, ,UQA220,11000ARZ200911275364,11000NTC200701110689,일반상업지역,11000, ,00:00.0,35566.96313,1170.153156
169688,11000UQ111PS201912155893,UQA200,UQA220, ,UQA220,11000ARZ200911305370,11000NTC200603169787,일반상업지역,11000, ,00:00.0,67721.35688,3607.169238
169689,11000UQ111PS201912156079,UQA200,UQA220, ,UQA220,11000ARZ200911235336,11000NTC200206282791,일반상업지역,11000, ,00:00.0,42412.64419,1506.227462
169690,11000UQ111PS201912156238,UQA300,UQA330, ,UQA330,11000ARZ000000001111, ,준공업지역,11000, ,00:00.0,95204.98129,1592.985816
169691,11000UQ111PS201912155985,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,77991.91181,1214.919452
169692,11000UQ111PS201912155986,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,2634.007427,465.2577964
169693,11000UQ111PS201912155987,UQA200,UQA220, ,UQA220,11000ARZ201106305400,11000NTC201102175938,일반상업지역,11000, ,00:00.0,0.02693001,23.32572006
169694,11000UQ111PS201912156027,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,77225.63605,1448.029664
169695,11000UQ111PS201912156028,UQA200,UQA220, ,UQA220,11000ARZ200911175328,11000NTC200704120923,일반상업지역,11000, ,00:00.0,25179.41451,853.5388587
169696,11000UQ111PS201912156029,UQA200,UQA220, ,UQA220,11000ARZ199812310344,11000NTC199812318467,일반상업지역,11000, ,00:00.0,43167.25637,1201.004477
169697,11000UQ111PS201912154971,UQA100,UQA130, ,UQA130,11000ARZ200811254877,11000NTC200801241761,준주거지역,11000, ,00:00.0,44592.31508,2446.815912
169698,11000UQ111PS201912154972,UQA100,UQA130, ,UQA130,11000ARZ201108015017,11000NTC201106306147,준주거지역,11000, ,00:00.0,74866.48427,2585.134833
169699,11000UQ111PS201912154975,UQA100,UQA130, ,UQA130,11000ARZ200106261005,11000NTC200106260935,준주거지역,11000, ,00:00.0,22564.42165,667.6527416
169700,11000UQ111PS201912154933,UQA100,UQA130, ,UQA130,11000ARZ201407225119,11000NTC201405157197,준주거지역,11000, ,00:00.0,12086.01876,548.4938792
169701,11000UQ111PS201912154270,UQA100,UQA130, ,UQA130,11000ARZ201004064974,11000NTC201004014714,준주거지역,11000, ,00:00.0,10055.2856,395.7089652
169702,11000UQ111PS201912152212,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,13087.39242,635.8833971
169703,11000UQ111PS201912152213,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,25228.47129,690.2027457
169704,11000UQ111PS201912151743,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,14751.10276,527.8357186
169705,11000UQ111PS201912151744,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,5905.457187,406.8384584
169706,11000UQ111PS201912151451,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,906.2688097,314.4623639
169707,11000UQ111PS201912151455,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,2247.255496,486.6094406
169708,11000UQ111PS201912151456,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,7080.43591,350.7517906
169709,11000UQ111PS201912151459,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,3016.195945,259.3941948
169710,11000UQ111PS201912151462,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,222574.4023,2669.596937
169711,11000UQ111PS201912151764,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,53626.64931,1577.255605
169712,11000UQ111PS201912152752,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,98228.66121,3135.429807
169713,11000UQ111PS201912151382,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,26132.29877,975.4829985
169714,11000UQ111PS201912152278,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,0.85538264,7.63827691
169715,11000UQ111PS201912152279,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,0.02789732,15.05230246
169716,11000UQ111PS201912151726,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,177717.2326,2195.513971
169717,11000UQ111PS201912152309,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,114456.0619,2331.977656
169718,11000UQ111PS201912151745,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,22821.57916,889.7467531
169719,11000UQ111PS201912153033,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,12358.22403,481.6308002
169720,11000UQ111PS201912153147,UQA100,UQA120,UQA124,UQA124,11000ARZ201412244650,11000NTC201410237311,제2종일반주거지역(7층),11000, ,00:00.0,1094.477197,145.1640989
169721,11000UQ111PS201912153439,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,9624.984684,516.7476938
169722,11000UQ111PS201912151544,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,75821.10203,1809.347991
169723,11000UQ111PS201912151917,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,122465.8971,3733.257521
169724,11000UQ111PS201912151918,UQA100,UQA120,UQA124,UQA124,11000ARZ201410244617,11000NTC201407177263,제2종일반주거지역(7층),11000, ,00:00.0,99984.09828,1931.311406
169725,11000UQ111PS201912151927,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,48273.86215,1238.392662
169726,11000UQ111PS201912152517,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,412.940667,202.877157
169727,11000UQ111PS201912151930,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,2586.942048,545.4546053
169728,11000UQ111PS201912151931,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,5762.005998,392.687156
169729,11000UQ111PS201912151932,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,6784.007523,470.8888642
169730,11000UQ111PS201912151933,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,154317.5925,2667.734492
169731,11000UQ111PS201912151802,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,8845.432453,909.2387141
169732,11000UQ111PS201912151805,UQA100,UQA120,UQA124,UQA124,11000ARZ200812184184,11000NTC200808212134,제2종일반주거지역(7층이하),11000, ,00:00.0,11314.44465,555.1493547
169733,11000UQ111PS201912151806,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,99914.45146,1846.421022
169734,11000UQ111PS201912151525,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,25874.92342,763.270123
169735,11000UQ111PS201912152653,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,15551.99052,595.501866
169736,11000UQ111PS201912152655,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,520.3750411,131.626074
169737,11000UQ111PS201912152657,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,13845.30402,468.4961396
169738,11000UQ111PS201912152660,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,0.17105255,10.628389
169739,11000UQ111PS201912153110,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,148888.9129,3143.119519
169740,11000UQ111PS201912153837,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,27207.04527,1742.535519
169741,11000UQ111PS201912155412,UQA100,UQA130, ,UQA130,11000ARZ000000001111, ,준주거지역,11000, ,00:00.0,129366.9855,1750.080262
169742,11000UQ111PS201912156135,UQA200,UQA220, ,UQA220,11000ARZ201907021147,11000NTC201904043290,일반상업지역,11000, ,00:00.0,10299.62419,738.0807811
169743,11000UQ111PS201912156197,UQA200,UQA220, ,UQA220,11000ARZ200911275362,11000NTC200811202374,일반상업지역,11000, ,00:00.0,126362.9229,2321.947409
169744,11110UQ111PS201909090036,UQA400,UQA430, ,UQA430,11110ARZ201908130004,11110NTC201908130003,자연녹지지역,11110, ,00:00.0,127452.3879,5594.930745
169745,11290UQ111PS201910160039,UQA400,UQA430, ,UQA430,11000ARZ201908130006,11290NTC201908130004,자연녹지지역,11290, ,00:00.0,6477.529213,344.9865536
169746,11170UQ111PS201909110109,UQA100,UQA130, ,UQA130,11000ARZ000000001111, ,준주거지역,11170, ,00:00.0,97294.72436,3771.243706
169747,11000UQ111PS201905210160,UQA100,UQA130, ,UQA130,11000ARZ201308225093,11000NTC201308086909,준주거지역,11000, ,00:00.0,2578.329088,307.3760272
169748,11590UQ111PS202004140005,UQA100,UQA130, ,UQA130,11590ARZ202003200002,11590NTC202003200001,준주거지역,11590, ,00:00.0,34783.10985,1133.722317
