"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","현황도형 생성일시","면적(도형)","길이(도형)"
"168258","11000UQ111PS201912154110","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","6111.38350199","385.51969397"
"168259","11000UQ111PS201912154423","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","37617.22779152","1025.25178974"
"168260","11000UQ111PS201912155010","UQA100","UQA120","UQA122","UQA122","11000ARZ201711063269","11000NTC201707208211","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","32859.00745419","893.32421694"
"168261","11000UQ111PS201912154073","UQA100","UQA120","UQA122","UQA122","11000ARZ201005132552","11000NTC201004224815","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","15491.19522371","1686.55681665"
"168262","11000UQ111PS201912154376","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","4771.70587784","365.33558455"
"168263","11000UQ111PS201912154377","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","204.57881968","100.44843416"
"168264","11000UQ111PS201912154378","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","3620.25068324","248.37776273"
"168265","11000UQ111PS201912154379","UQA100","UQA120","UQA122","UQA122","11000ARZ200108071015","11000NTC200108071150","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","26488.21468040","1456.45575747"
"168266","11000UQ111PS201912154382","UQA100","UQA120","UQA122","UQA122","11000ARZ201512143133","11000NTC201505287489","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","24139.87448895","684.66929509"
"168267","11000UQ111PS201912154009","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","9365.36743942","387.26740935"
"168268","11000UQ111PS201912154760","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","54767.64169841","1706.44779819"
"168269","11000UQ111PS201912154757","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","26279.09717534","829.32215376"
"168270","11000UQ111PS201912154886","UQA100","UQA120","UQA122","UQA122","11000ARZ201201022746","11000NTC201112226345","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","62585.42976961","1532.28304053"
"168271","11000UQ111PS201912154596","UQA100","UQA120","UQA122","UQA122","11000ARZ201108012683","11000NTC201106306147","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","189.12724154","98.45549846"
"168272","11000UQ111PS201912154597","UQA100","UQA120","UQA122","UQA122","11000ARZ200912172498","11000NTC200901062650","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","98723.79636167","2979.58689142"
"168273","11000UQ111PS202106220003","UQA100","UQA120","UQA121","UQA121","11110ARZ202106160001","11110NTC202106160002","제1종일반주거지역","11000"," ","2021-06-22 00:00:00.0","41310.64500812","2057.67219368"
"168274","11000UQ111PS201912152015","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","5758.47495656","452.37138976"
"168275","11000UQ111PS201912152397","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","12643.41756173","639.42288883"
"168276","11000UQ111PS201912151813","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","11526.19839545","487.16643947"
"168277","11000UQ111PS202106220004","UQA100","UQA120","UQA124","UQA124","11110ARZ202106160002","11110NTC202106160002","제2종일반주거지역(7층이하)","11000"," ","2021-06-22 00:00:00.0","7985.94521596","457.69049540"
"168278","11000UQ111PS201912151574","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","8381.85446487","460.13210925"
"168279","11000UQ111PS201912151575","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1789.81997631","175.84146145"
"168280","11000UQ111PS201912151576","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","41.12846905","38.09717732"
"168281","11000UQ111PS201912151577","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","929.11282627","120.94255109"
"168282","11000UQ111PS201912151578","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","331.95875000","73.32877071"
"168283","11000UQ111PS201912151579","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1863.04435851","173.00291750"
"168284","11000UQ111PS201912151582","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1001.05799601","125.02457773"
"168285","11000UQ111PS201912151494","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","918991.46223232","8328.19818124"
"168286","11000UQ111PS201912152434","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","6480.93235441","988.48777474"
"168287","11000UQ111PS201912152436","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1985.07106242","198.33460734"
"168288","11000UQ111PS201912152405","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","151699.49161471","1881.45236763"
"168289","11000UQ111PS201912151623","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","11084.30077895","1119.23281296"
"168290","11000UQ111PS201912151624","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","4517.87971217","284.21717854"
"168291","11000UQ111PS201912154130","UQA100","UQA120","UQA121","UQA121","11000ARZ200906161794","11000NTC200902122809","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","50985.41862228","3520.70244101"
"168292","11000UQ111PS201912154128","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","10983.17334350","1440.90232185"
"168293","11000UQ111PS201912151553","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","224922.90570719","3240.09677328"
"168294","11000UQ111PS201912152147","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","52637.24966661","1965.17611718"
"168295","11000UQ111PS201912151530","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","48.02835001","32.73735100"
"168296","11000UQ111PS201912151967","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","129960.50311237","1805.07089996"
"168297","11000UQ111PS201912151969","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","570.55631637","101.62957024"
"168298","11000UQ111PS201912151971","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","985.17888650","132.55860922"
"168299","11000UQ111PS201912151973","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1126.14243755","131.34584294"
"168300","11000UQ111PS201912151325","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","18789.89626311","1419.23358141"
"168301","11000UQ111PS202007127224","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2020-07-12 00:00:00.0","0.02116191","1.81426135"
"168302","11000UQ111PS202007127240","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2020-07-12 00:00:00.0","28.63906449","127.68911380"
"168303","11000UQ111PS202007127242","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2020-07-12 00:00:00.0","1.63687504","10.20757800"
"168304","11000UQ111PS202007127265","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2020-07-12 00:00:00.0","25.74759195","63.01160897"
"168305","11000UQ111PS202007127302","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2020-07-12 00:00:00.0","1130.25916144","135.02711465"
"168306","11000UQ111PS201912150077","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","32188.75666340","958.02981403"
"168307","11000UQ111PS201912150083","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","236982.40779996","4690.29201159"
"168308","11000UQ111PS201912153479","UQA100","UQA110","UQA111","UQA111","11000ARZ000000001111"," ","제1종전용주거지역","11000"," ","2019-12-15 00:00:00.0","34116.39959239","1181.47571377"
"168309","11000UQ111PS202007127010","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2020-07-12 00:00:00.0","9.06972962","82.54491933"
"168310","11000UQ111PS201912152504","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1563.36420008","169.88724362"
"168311","11000UQ111PS201912153953","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","366648.69329291","3357.10817944"
"168312","11000UQ111PS201912150058","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","16870.31348317","723.09858258"
"168313","11000UQ111PS201912150066","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","28727.20497903","850.06946141"
"168314","11000UQ111PS201912150155","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","2215.75057819","379.45558133"
"168315","11000UQ111PS201912155038","UQA100","UQA120","UQA122","UQA122","11000ARZ201812050094","11000NTC201811210001","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","48708.87553335","1585.59526308"
"168316","11000UQ111PS201912155049","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","9340.12671130","387.49463371"
"168317","11000UQ111PS201912154989","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","118935.58547647","2045.82785464"
"168318","11000UQ111PS201912155108","UQA100","UQA120","UQA122","UQA122","11000ARZ201902120073","11000NTC201902122190","제2종일반주거지역(12층)","11000"," ","2019-12-15 00:00:00.0","199125.67187977","3758.57626850"
"168319","11000UQ111PS201912155110","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","5504.55495334","496.60289716"
"168320","11000UQ111PS201912154586","UQA100","UQA120","UQA122","UQA122","11000ARZ201003262537","11000NTC201002114512","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","20340.35493029","761.25287227"
"168321","11000UQ111PS201912155464","UQA100","UQA120","UQA122","UQA122","11000ARZ201712041284","11000NTC201412040084","제2종일반주거(12층)","11000"," ","2019-12-15 00:00:00.0","83315.64650997","2649.88470486"
"168322","11000UQ111PS201912155241","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1493.13010114","494.11076919"
"168323","11000UQ111PS201912155724","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","51.22464326","35.56794905"
"168324","11000UQ111PS201912155725","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","37.99099839","33.29264026"
"168325","11000UQ111PS201912155726","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","14.83773999","20.34611022"
"168326","11000UQ111PS201912155728","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","12.96163671","36.98483432"
"168327","11000UQ111PS201912155674","UQA100","UQA120","UQA122","UQA122","11000ARZ201806203342","11000NTC201803290246","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1272.30823214","385.91539443"
"168328","11000UQ111PS201912155732","UQA100","UQA120","UQA122","UQA122","11000ARZ201809120127","11000NTC201803290001","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","21315.72717533","582.55758805"
"168329","11000UQ111PS201912155733","UQA100","UQA120","UQA122","UQA122","11000ARZ201410273038","11000NTC201312127036","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","19090.61443309","821.99248121"
"168330","11000UQ111PS201912155737","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","7212.69597248","364.83271563"
"168331","11000UQ111PS201912155170","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","47510.18592788","1062.17482600"
"168332","11000UQ111PS201912155171","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","6131.43142672","348.20604777"
"168333","11000UQ111PS201912155173","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","6253.11024800","346.24850328"
"168334","11000UQ111PS201912155031","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","30519.69318153","1256.78474246"
"168335","11000UQ111PS201912155227","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","5828.65795242","381.73792306"
"168336","11000UQ111PS201912155229","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","25974.12666315","659.89004898"
"168337","11000UQ111PS201912155356","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","4943.12638765","715.07051940"
"168338","11000UQ111PS201912155548","UQA100","UQA120","UQA122","UQA122","11000ARZ201808130031","11000NTC201806143176","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","200542.05663377","4472.75883652"
"168339","11000UQ111PS201912155555","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","271545.69063988","2899.69274943"
"168340","11000UQ111PS201912152919","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","51604.31636474","1792.45157208"
"168341","11000UQ111PS201912152764","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","2499.74187335","289.95052386"
"168342","11000UQ111PS201912154611","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2019-12-15 00:00:00.0","3399.58271171","248.35683178"
